Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
0cfc9304-91f2-2ddd-785c-6d6b0a7181b1,2008-05-24,,999-57-9166,S99927805,,,Manuel446,Lyman173,Klocko335,,,,white,nonhispanic,M,Marblehead  Massachusetts  US,829 Swift Bridge,Holyoke,Massachusetts,Hampden County,25013,01040,42.2340653201276,-72.65696582307729,3186.27,48832.81,6536
574bef91-47cc-de52-7b5f-287dca08b51b,2017-12-02,,999-91-5810,,,,Clotilde434,Alita891,Ankunding277,,,,white,nonhispanic,F,Dunstable  Massachusetts  US,871 Schroeder Meadow Unit 87,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.4245952324097,-73.29859842199447,13518.52,13743.97,66530
5d5d321b-84dd-2cf6-12cf-a679574405ba,2006-10-17,,999-88-2121,S99921743,,,Marcelene872,Leonor133,Ernser583,,,,black,nonhispanic,F,Billerica  Massachusetts  US,337 Hamill Fork,Boston,Massachusetts,Suffolk County,25025,02131,42.386319121821685,-71.10514695991057,55148.03,7236.96,127478
a6a499f7-8ec1-220a-784d-3c31267a052f,1973-04-13,,999-74-9689,S99956635,X5277368X,Mr.,Heriberto162,Floyd420,Thiel172,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,328 Schulist Dam Unit 45,Brockton,Massachusetts,Plymouth County,25023,02301,42.06807983040042,-70.92441405148695,128483.74,49020.51,272366
cfd2627a-fad1-5a54-0c86-5e6974a1c1c4,1964-04-06,,999-57-7430,S99976646,X37889175X,Mr.,Cordell41,Ronald408,Pacocha935,,,M,white,nonhispanic,M,Dedham  Massachusetts  US,456 Gleason Wynd,Quincy,Massachusetts,Norfolk County,25021,02171,42.25197768993631,-70.99004641917523,162894.46,58361.68,70369
a41b7dce-4bd6-6a39-5534-de9c0a11cad7,2005-08-04,,999-31-8143,S99925838,,Ms.,Soila394,Justa309,Pagac496,,,,native,nonhispanic,F,Whitman  Massachusetts  US,276 Lowe Wall Apt 56,Westfield,Massachusetts,Hampden County,25013,01085,42.13208932851688,-72.78793768890822,39632.90,9438.42,67507
0bbd3ae5-58c1-479b-68ed-1e9623278d3e,1975-02-13,,999-39-2538,S99965574,X74275519X,Mrs.,Nida800,Tonette11,Durgan499,,Rosenbaum794,M,white,nonhispanic,F,Gloucester  Massachusetts  US,1013 Stracke Stravenue Unit 69,Scituate,Massachusetts,Plymouth County,25023,02066,42.19576971479819,-70.78078919297185,195708.69,824359.32,737710
70bbe745-0d04-f17c-cf15-3cea3250bd5c,1970-12-16,,999-38-6427,S99920709,X62855113X,Mr.,Neal874,Major265,Wisoky380,,,M,white,nonhispanic,M,Essex  Massachusetts  US,149 Rau Gardens Unit 33,Winchester,Massachusetts,Middlesex County,25017,01890,42.44559778305862,-71.12918265728048,122259.98,0.00,71667
6ecd0785-a0da-0ae7-ca2f-07cc7ef0534d,1961-03-30,,999-35-3694,S99965116,X1969404X,Mrs.,Yahaira79,Jena102,Dare640,,Moen819,D,white,nonhispanic,F,Millbury  Massachusetts  US,122 Miller Heights,Quincy,Massachusetts,Norfolk County,25021,02170,42.27282137082096,-71.06905698763099,720837.37,255665.89,74694
2b91a0a9-5c19-f25b-f1ae-aaf665e750bd,2021-03-22,,999-54-7206,,,,Berneice173,Tomi599,Oberbrunner298,,,,asian,nonhispanic,F,Boston  Massachusetts  US,1075 Heaney Trace Apt 40,Cambridge,Massachusetts,Middlesex County,25017,02140,42.40706281345538,-71.08805207455073,8420.21,865.96,185860
ddec6370-f07e-879f-b59d-617b27eeed8b,1997-01-22,,999-97-3324,S99953380,X16025389X,Ms.,Conchita9,Guadalupe206,Laboy63,,,,white,hispanic,F,Santiago  Santiago Province  CL,530 Marks Vale Unit 56,Weymouth,Massachusetts,Norfolk County,25021,02189,42.289098527543736,-70.96636083614925,71917.15,291352.33,93619
b80fb060-2ab1-14e8-eb5c-a29058bf80c7,2003-05-28,,999-63-5837,S99942057,X36471472X,Ms.,Lien262,Vesta905,Schamberger479,,,,white,nonhispanic,F,Norfolk  Massachusetts  US,543 Streich Flat,Haverhill,Massachusetts,Essex County,25009,01835,42.82569741458223,-71.06544115728414,106322.71,865843.85,101879
453343bc-5e93-14c6-9d64-2770e109565a,1972-02-02,,999-81-8932,S99941767,X17307533X,Ms.,Domitila545,,Lubowitz58,,,S,black,hispanic,F,Barnstable  Massachusetts  US,245 Smitham Annex,Boston,Massachusetts,Suffolk County,25025,02132,42.355853936083726,-71.11123226303711,213152.14,269494.37,722760
3e0d2210-fc38-3357-9cac-196ae5e9eee6,1955-07-21,,999-27-5760,S99951794,X86346484X,Mrs.,Eufemia350,Shawanda667,Senger904,,Morar593,W,white,nonhispanic,F,Dracut  Massachusetts  US,483 Beatty Dale Suite 3,New Bedford,Massachusetts,Bristol County,25005,02740,41.554257721522625,-70.93362332932836,779682.74,380295.43,59750
33518d62-481b-2f9c-1813-aa8e1e21caab,1958-03-23,,999-27-5459,S99921121,X3123826X,Mr.,Elisha578,,Upton904,,,M,white,nonhispanic,M,Amherst  Massachusetts  US,528 Braun Harbor Suite 10,Gloucester,Massachusetts,Essex County,25009,01930,42.626466852482324,-70.67648327375639,143771.00,124086.54,44756
966485c6-db88-bea8-d46f-aaa319dfa024,1963-02-01,,999-72-2637,S99961327,X73678523X,Mr.,Rodolfo763,Stanley702,Zieme486,,,S,white,nonhispanic,M,West Bridgewater  Massachusetts  US,225 Weissnat Throughway Apt 34,Brockton,Massachusetts,Plymouth County,25023,02301,42.09858612540363,-71.00795603636516,522135.25,296676.73,76416
0f895f49-8fb1-557e-d970-7e3512bab052,1998-08-18,,999-55-8056,S99945684,X40195431X,Ms.,Esta787,Gene733,Corkery305,,,,black,nonhispanic,F,Billerica  Massachusetts  US,389 Sauer Branch,Lynnfield,Massachusetts,Essex County,25009,01940,42.58354278127371,-71.02995454960158,154799.11,471864.53,123470
8a57d047-65f2-d051-27c5-0ccee4a0c0b9,1971-07-27,,999-59-1358,S99999283,X35708464X,Mrs.,Mafalda94,Leticia253,Senger904,,Wunsch504,D,white,hispanic,F,Amherst  Massachusetts  US,987 Schiller Arcade,Springfield,Massachusetts,Hampden County,25013,01103,42.11939530717525,-72.59925825650086,287870.69,306206.99,60195
1daaebdf-88bb-84c1-75b0-3a4edddb494b,1959-03-25,,999-78-4296,S99965299,X84999290X,Mrs.,Elsie248,Deedra511,McKenzie376,,Runolfsdottir785,M,white,nonhispanic,F,Waltham  Massachusetts  US,186 Senger Course Suite 1,Malden,Massachusetts,Middlesex County,25017,02148,42.38180439617261,-71.02838246702888,867941.43,378663.67,53128
1b48e5f1-ffbd-6515-3eec-e4eb53926702,1938-06-07,1991-09-30,999-85-7776,S99966132,X41312160X,Mr.,Johnson679,Irvin970,Cassin499,,,M,white,nonhispanic,M,Burlington  Massachusetts  US,795 Langworth Underpass Unit 39,Lowell,Massachusetts,Middlesex County,25017,01852,42.68601704480221,-71.37107136150776,50256.68,937957.72,16625
5a0aa158-4c7f-d4a6-81ea-d46e2015ffa2,1947-08-04,,999-87-4603,S99948505,X61671647X,Mr.,Jacques50,Jerry654,Lubowitz58,,,M,asian,nonhispanic,M,Newton  Massachusetts  US,752 Barton Road,Boston,Massachusetts,Suffolk County,25025,02135,42.30646115259713,-71.12684587482578,263716.38,453615.86,137984
49a3cd6f-c627-04e5-4d97-108d9b830f3c,1960-03-19,,999-66-9194,S99932521,X46166672X,Mrs.,Conchita9,Elisa944,Contreras711,,Olvera69,M,asian,hispanic,F,San Salvador  El Salvador  SV,528 D'Amore Estate Apt 91,Belmont,Massachusetts,Middlesex County,25017,02138,42.443476825935484,-71.19087304741953,1002897.49,635811.91,47145
04666dc1-ca20-0f4c-531a-14cd913fc9c4,1985-02-24,,999-69-3370,S99998457,X19621678X,Mrs.,Dorothy355,Lashawna733,Johnston597,,Dooley940,M,white,hispanic,F,Leicester  Massachusetts  US,853 Hand Mission Suite 39,Leominster,Massachusetts,Worcester County,25027,01420,42.4992705128267,-71.72074192023085,278001.76,596307.48,131937
faab3ce4-66c2-bb67-9f71-2e3742c80b46,1958-05-24,,999-55-4365,S99929171,X8949053X,Mr.,Robin66,Norbert530,Bartell116,,,S,white,nonhispanic,M,Boston  Massachusetts  US,473 Bogisich Way Unit 20,Charlton,Massachusetts,Worcester County,,00000,42.106981233534974,-72.01562167510392,176548.76,45784.85,171293
d3fcbbc4-ad0c-8bde-418e-d2024c7dfa62,1993-02-07,,999-43-2793,S99915080,X58050526X,Mrs.,Myrtle529,Cecille691,Smitham825,,Buckridge80,M,black,nonhispanic,F,Amherst Center  Massachusetts  US,625 Erdman Ranch,Fitchburg,Massachusetts,Worcester County,25027,01420,42.60942483245998,-71.7903899294399,121084.35,622103.91,68838
3ed9ec55-5da6-be8e-8910-055acdcc7357,1998-03-03,,999-22-5170,S99981032,X9869191X,Ms.,Carol737,Breanna581,Keeling57,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,115 Ziemann Vale,Shrewsbury,Massachusetts,Worcester County,,00000,42.28649203873919,-71.66949450658218,115282.17,101964.86,48840
09cff4f7-cdf3-5eba-23fa-f32ed4847aa5,1982-06-19,,999-61-4504,S99971399,X30603325X,Mr.,Prince887,Rey54,Schaefer657,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,980 Christiansen Crossroad,Oxford,Massachusetts,Worcester County,25027,01540,42.06734531468772,-71.85067732466851,110498.37,0.00,45030
35597e6f-4b01-6990-ec55-420ea118aebf,1983-08-27,,999-19-8114,S99961588,X68592409X,Ms.,Inga743,Janeen273,Kuphal363,,,S,white,nonhispanic,F,Waltham  Massachusetts  US,747 Pfeffer Brook,Ware,Massachusetts,Hampshire County,25015,01082,42.291035402407424,-72.23412932020929,80672.59,45965.52,33734
c3ea34cf-59fb-b9d3-31d4-f4450f24ecb1,1983-12-11,,999-22-1937,S99933808,X11468822X,Ms.,Sondra191,Jeanice469,Goodwin327,,,S,white,nonhispanic,F,Lynn  Massachusetts  US,473 Ziemann Port Suite 29,Lowell,Massachusetts,Middlesex County,25017,01851,42.587637148109934,-71.28028862074838,653258.81,266874.93,52718
1eff6233-f672-1d37-32e3-8b79fabdf588,1979-01-28,,999-58-3594,S99937434,X17407216X,Mr.,Dennis979,Duane703,Schmitt836,,,D,white,nonhispanic,M,Whitman  Massachusetts  US,213 Volkman Plaza Suite 76,North Reading,Massachusetts,Middlesex County,,00000,42.58649755185662,-71.03573709695985,62765.45,72574.38,182339
0c7d8255-2515-a314-50f4-b864ce9998f1,1957-06-15,,999-70-7943,S99948084,X369707X,Mrs.,Peggie783,Julianna856,Smith67,,Thompson596,M,white,nonhispanic,F,Brockton  Massachusetts  US,492 Bergstrom Terrace Unit 64,Colrain,Massachusetts,Franklin County,,00000,42.72873996508996,-72.71819357216012,330855.03,137183.60,63431
a330879d-c4d3-abb7-abe2-5dd2dcc18491,1989-05-12,,999-63-1960,S99914842,X61241716X,Mr.,Cary869,Walter473,Bode78,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,663 Auer Tunnel Apt 8,Ludlow,Massachusetts,Hampden County,,00000,42.18319498229145,-72.46979044764969,105015.03,59335.06,37742
3bd98aff-e138-6d2c-14f6-7c59f31c4b46,1984-08-25,,999-84-4194,S99948587,X22443288X,Mr.,Ignacio928,Roman389,Hickle134,,,M,white,nonhispanic,M,Boston  Massachusetts  US,404 Reichel Manor,Dartmouth,Massachusetts,Bristol County,,00000,41.56114802514948,-70.92455050979477,91756.37,68291.07,31534
061715ef-7aaf-bc8f-d339-c75ae55d92dd,1978-09-24,,999-54-8225,S99962266,X31320678X,Mr.,Ricardo560,Bryant814,Daugherty69,,,D,black,hispanic,M,Halifax  Massachusetts  US,926 Cronin Route,Chicopee,Massachusetts,Hampden County,25013,01022,42.163175062959695,-72.59998775730368,69121.97,149255.81,53382
765346ad-b4cd-cd03-eba3-92bc71d019bd,1980-09-07,,999-39-9927,S99959976,X76907740X,Mr.,Normand813,Marcel580,Rogahn59,,,M,white,nonhispanic,M,Holyoke  Massachusetts  US,249 Metz View,Attleboro,Massachusetts,Bristol County,44007,02861,41.936418466420825,-71.26948453601675,126899.37,510346.98,28514
5938494e-7de4-73de-8a34-a12804dee9a9,2002-06-11,,999-74-2203,S99955487,X63570535X,Ms.,Crysta430,,Murazik203,,,,white,hispanic,F,Westwood  Massachusetts  US,292 Johnston Knoll,Lawrence,Massachusetts,Essex County,25009,01843,42.73191276596195,-71.11174375620665,114533.84,348323.59,145543
e5cdccfe-0ac7-a4b8-b559-d22be2bb167f,2006-06-10,,999-72-6687,S99997345,,Mr.,Brady998,Jamaal34,Hoeger474,,,,white,nonhispanic,M,Melrose  Massachusetts  US,723 Heidenreich Byway Apt 4,Amherst Center,Massachusetts,Hampshire County,,00000,42.35862961313113,-72.52627203692298,3327.55,54604.46,20384
70dc5584-3c72-1572-3419-4da5d2b6b168,2021-12-21,,999-21-2685,,,,Bailey598,Judie557,Howell947,,,,black,nonhispanic,F,Leicester  Massachusetts  US,143 VonRueden Avenue,Boston,Massachusetts,Suffolk County,25025,02118,42.33396885345936,-71.09285576091675,400.00,9563.35,18143
571d9f21-0210-b4bd-febd-4a96f895d9d0,1982-04-04,,999-85-1438,S99946708,X57557794X,Mr.,Duane703,Miquel905,Huels583,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,410 Hayes Terrace,Boston,Massachusetts,Suffolk County,25025,02203,42.296471130715666,-71.08565901097788,7508.68,108962.14,19020
68bb35c5-dcb3-336a-50d6-51d92ba11edf,1985-10-26,,999-39-3748,S99951201,X57839823X,Mr.,Jonathan639,Lou594,Von197,,,D,white,nonhispanic,M,Framingham  Massachusetts  US,362 Stokes Passage,Greenfield,Massachusetts,Franklin County,25011,01301,42.58085122018276,-72.57389482179903,7068.73,84862.90,14456
4868ad1b-f834-7144-8331-be50d4f14a07,1939-12-22,,999-11-7164,S99940296,X83347885X,Mr.,Ramón841,Hugo693,Bañuelos542,,,M,black,nonhispanic,M,Bogota  Bogota  CO,884 Kuhn View Suite 93,Revere,Massachusetts,Suffolk County,25025,02151,42.45072800301004,-70.95723368072541,382665.47,1178120.34,39377
cfb8dc95-0a15-3eaf-b588-77a4824a4d30,1990-02-28,,999-86-8869,S99915758,X65653972X,Ms.,Lynell252,Annalee788,Ledner144,,,S,white,nonhispanic,F,Walpole  Massachusetts  US,250 Wilderman Overpass,Arlington,Massachusetts,Middlesex County,25017,02476,42.388845428935106,-71.12697670657296,160699.43,1349118.69,804240
04d6ff14-a155-9296-4c32-a9ca0b31deed,1983-02-28,,999-50-4373,S99923953,X72556748X,Mr.,Hal307,Steven797,Huel628,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,688 Ruecker Way,Grafton,Massachusetts,Worcester County,,00000,42.185460530735156,-71.65150064360587,95247.34,0.00,54037
9eab4f02-5acf-9e52-d6ed-6db52715a7ef,1974-02-12,,999-25-3619,S99989514,X87267239X,Mrs.,Bunny174,Kaye394,Pouros728,,Waelchi213,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,151 Adams Burg Unit 88,Danvers,Massachusetts,Essex County,25009,01937,42.56260916126312,-70.9062376825674,386738.14,782953.76,146960
17925ea5-336e-2ae0-b576-6cc5609a5765,1974-09-18,,999-89-9029,S99972615,X31647113X,Mr.,Lenard338,Ahmad985,Fay398,,,S,white,nonhispanic,M,Pittsfield  Massachusetts  US,978 Corkery Landing Apt 35,Quincy,Massachusetts,Norfolk County,25021,02169,42.27699044922992,-70.96718107979449,174757.84,1210.33,73207
6ac5e585-86ed-63eb-cb78-f225b00e8ff9,1966-04-23,,999-21-1598,S99919714,X77610095X,Ms.,Elinore878,Dominga527,VonRueden376,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,387 Wilkinson Light Apt 7,New Bedford,Massachusetts,Bristol County,25005,02745,41.71235144112315,-70.86067024851224,57263.06,1087517.52,120158
bc4d59df-f6d8-5c0e-9294-552382f75af0,1984-05-18,,999-51-1474,S99941952,X59567819X,Mrs.,Stephane228,Kaleigh347,Hessel84,,Roob72,D,white,nonhispanic,F,Plymouth  Massachusetts  US,722 Borer Lane Suite 73,Boston,Massachusetts,Suffolk County,25025,02121,42.2700530198726,-71.07806070797547,445011.75,422931.51,102141
27c9c412-961a-f5cc-f1e0-d6e376d2e504,2000-08-02,,999-47-3181,S99938151,X26704737X,Mr.,Wayne846,,Ebert178,,,,white,hispanic,M,Rutland  Massachusetts  US,607 O'Conner Vista,Billerica,Massachusetts,Middlesex County,,00000,42.57014313507408,-71.28724057474783,70073.14,5244.57,106589
a722fc3a-2e18-5ec7-50d7-4c391a6b859b,1969-02-13,,999-19-4662,S99966955,X34057813X,Mr.,Caleb651,Dexter530,Gleichner915,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,518 Altenwerth Approach Unit 66,Bellingham,Massachusetts,Norfolk County,25021,02019,42.04998378488059,-71.44669330521978,11549.52,209206.12,7653
06b32c43-5d83-e628-79df-226492df0a12,1993-11-05,,999-22-8905,S99944711,X68919973X,Mrs.,Melva551,Phylis163,Carroll471,,Jast432,M,black,nonhispanic,F,Randolph  Massachusetts  US,548 Terry Tunnel,Boston,Massachusetts,Suffolk County,25025,02118,42.34310131996582,-71.03701516265058,174175.92,386781.74,59560
3b6e324b-2826-d67d-c92f-2e4003b86fd3,2006-06-29,,999-38-6605,S99992290,,Ms.,Palmira118,Izola651,Bayer639,,,,white,nonhispanic,F,Westport  Massachusetts  US,252 Paucek Mall Apt 17,Stoneham,Massachusetts,Middlesex County,25017,02180,42.430918878860886,-71.10861034448581,27264.15,21834.94,815253
4274a21f-03d2-7a31-a79a-e21e109f6d04,1949-07-22,1952-11-12,999-63-5754,,,,Arnette709,,Kirlin939,,,,asian,nonhispanic,F,Boston  Massachusetts  US,205 Toy Run,Maynard,Massachusetts,Middlesex County,25017,01754,42.475109275997546,-71.440246197708,26274.79,21009.73,37901
aefa04c7-5148-41a8-d392-14d46935149a,1961-10-22,,999-99-6728,S99935317,X36221355X,Ms.,Elenor843,Wei843,Hintz995,,,S,white,nonhispanic,F,North Andover  Massachusetts  US,134 Feest Lock,Chatham,Massachusetts,Barnstable County,25001,02633,41.619874482082665,-69.99806682571383,359817.18,1580331.98,139332
48a74769-043b-b028-fc0c-c02c4cbe57df,2001-06-26,,999-21-9467,S99964857,X39577220X,Mr.,Darrick836,Wilbert25,Von197,,,,white,nonhispanic,M,Lowell  Massachusetts  US,121 Thompson View Apt 41,Needham,Massachusetts,Norfolk County,25021,02492,42.268586312341796,-71.20247192597414,71528.95,2724.75,116027
14e8aace-ec25-c5bb-690f-6656a6f80298,2003-02-26,,999-25-3961,S99919870,X17470598X,Ms.,Luann880,,Morissette863,,,,white,nonhispanic,F,Leominster  Massachusetts  US,282 Stoltenberg Lodge,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40528978961554,-71.0372186087577,4142.68,54381.96,20204
57e6743b-da30-52c3-1c1a-e33ea8732f02,1976-02-01,,999-73-4308,S99962176,X80982891X,Mr.,Porfirio146,,Smitham825,,,D,white,nonhispanic,M,Springfield  Massachusetts  US,717 Cormier Skyway,Stoneham,Massachusetts,Middlesex County,25017,02180,42.471390303416854,-71.11264369600872,250458.86,0.00,111413
9f594cf8-73a7-c48d-5a6f-cbddf2346a8c,1973-01-14,,999-42-7788,S99933348,X46546581X,Ms.,Malka46,Britt177,Doyle959,,,S,white,nonhispanic,F,North Andover  Massachusetts  US,217 Kub Trace Apt 86,West Concord,Massachusetts,Middlesex County,,00000,42.420783762117594,-71.37396504806878,18486.85,848805.02,1878
aeab82e8-c964-c89e-a5a8-60b4161b8238,1989-08-02,,999-76-9548,S99915572,X1107356X,Ms.,Ana Luisa894,Juana825,Rodríguez701,,,S,white,hispanic,F,Wesley  Saint Andrew Parish  DM,629 Schuppe Station,Worcester,Massachusetts,Worcester County,25027,01608,42.25925733659206,-71.76320374925417,10330.26,526511.48,19286
02602339-3128-48cb-5454-541c764444e4,1996-09-18,,999-49-6076,S99969548,X70815020X,Ms.,Coretta598,Delfina519,Keebler762,,,,white,nonhispanic,F,Norton  Massachusetts  US,1036 Thiel Lock Unit 59,Boston,Massachusetts,Suffolk County,25025,02113,42.32467070028484,-71.10625448486051,125574.72,519557.61,63974
3edbb086-8a8a-af8a-41a9-e70bf9683e27,1991-04-27,,999-65-5561,S99984686,X84473068X,Mr.,Leonardo412,,Mosciski958,,,M,white,nonhispanic,M,Quincy  Massachusetts  US,636 Abbott Route Apt 84,Chicopee,Massachusetts,Hampden County,25013,01022,42.13425264396825,-72.54231119869279,93574.47,0.00,108127
42fa4c13-abce-9060-6b4b-fcec47a6ac72,1969-08-12,,999-12-5737,S99937812,X82813408X,Mrs.,Roni48,Virgen207,Schulist381,,Stroman228,M,white,nonhispanic,F,Salem  Massachusetts  US,786 Price Route,Fall River,Massachusetts,Bristol County,25005,02720,41.735539986738644,-71.12393436067963,1143409.38,705444.72,64811
0218e934-381e-fdb3-cf1a-cf2b660f6460,1950-04-14,2010-03-26,999-11-3996,S99988734,X84428673X,Mr.,Donovan745,Irvin970,Vandervort697,,,M,white,nonhispanic,M,Norwell  Massachusetts  US,195 Cruickshank Fork Suite 71,North Eastham,Massachusetts,Barnstable County,25001,02651,41.92412968514477,-70.0027143584618,192669.06,81518.99,45848
b425a26c-3e0e-e4d4-41f7-9204923b8d18,1949-07-22,,999-53-4134,S99933862,X70193970X,Mrs.,Gaynelle249,Lavonna163,Zboncak558,,Stoltenberg489,M,asian,nonhispanic,F,Medford  Massachusetts  US,1075 Goldner Viaduct Apt 16,Maynard,Massachusetts,Middlesex County,25017,01754,42.37962649768231,-71.43145043533619,831588.10,458062.67,37901
c326208f-bb64-4a07-d706-dae2817d0f12,1978-07-27,,999-87-4993,S99949956,X716567X,Mr.,Gavin481,Brock407,Will178,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,902 Spinka Ferry,North Brookfield,Massachusetts,Worcester County,25027,01535,42.254054354165255,-72.0656801022936,7529.39,90105.82,11510
5e57dc52-1bbe-fdc7-8d57-e2990106fb27,1997-10-21,,999-36-3295,S99945866,X24019632X,Ms.,Leoma634,,Hills818,,,,white,nonhispanic,F,Lawrence  Massachusetts  US,293 Doyle Course Unit 51,Deerfield,Massachusetts,Franklin County,25011,01342,42.5303692182481,-72.56916344556537,299067.90,68830.03,100387
5c303eb0-dd84-ef33-73cb-bec40f5ff6b9,2002-11-05,,999-42-5462,S99937959,X50478811X,Mr.,Dee580,,Bruen238,,,,white,nonhispanic,M,Milford  Massachusetts  US,144 Green Landing Suite 66,Cochituate,Massachusetts,Middlesex County,,00000,42.30297023619967,-71.32447269652937,62235.09,0.00,36292
46ab0a27-4f93-1d7a-4982-293c2f466dee,1950-12-05,2000-01-30,999-81-5850,S99917401,X19366881X,Mr.,Rolando809,Levi940,Conn188,,,S,white,nonhispanic,M,Lynn  Massachusetts  US,484 Tillman Harbor,Worcester,Massachusetts,Worcester County,25027,01610,42.320306182281676,-71.7418673972332,787381.41,849610.72,75694
24ac558c-9144-4f92-7cdb-03ab1a551197,1947-10-18,,999-69-9610,S99933603,X30802909X,Mrs.,Stephane228,Gabriel934,Haley279,,Schamberger479,M,white,nonhispanic,F,Oak Bluffs  Massachusetts  US,174 Mayert Rapid Apt 43,Middleton,Massachusetts,Essex County,,00000,42.58087640186773,-70.96366480913684,18018.70,893794.55,1017
de56c8dd-fe13-3c72-aaf8-c44899546a16,2004-09-12,,999-55-7269,S99914941,,Mr.,Mckinley734,Marcellus830,Marquardt819,,,,asian,nonhispanic,M,Malden  Massachusetts  US,238 Hilpert Burg,Boston,Massachusetts,Suffolk County,25025,02135,42.39453915216925,-71.0791870666327,4326.98,62781.46,13415
df208ee2-4dbb-3f6d-1e04-74fc6e5cf7ca,1994-12-11,,999-16-3344,S99927077,X76530662X,Mrs.,Mike230,Barbera53,Fritsch593,,Gleason633,M,white,nonhispanic,F,Medford  Massachusetts  US,757 Brown Center,Watertown,Massachusetts,Middlesex County,25017,02472,42.37982136821205,-71.15151418506309,211306.97,361647.31,64521
6b523a05-e739-f4dc-d9eb-c7f68258583a,2012-08-09,,999-92-5412,,,,Trent525,,Herman763,,,,white,nonhispanic,M,Grafton  Massachusetts  US,457 Turner Meadow Suite 52,Plymouth,Massachusetts,Plymouth County,25023,02360,41.85276925905301,-70.66275895020178,18842.07,18961.31,68604
fca2135e-a4b9-7f25-035e-1414f15435a9,1950-04-14,,999-15-1268,S99962812,X5168899X,Mr.,Adalberto916,Stefan297,Skiles927,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,667 Dickinson Parade Suite 93,North Eastham,Massachusetts,Barnstable County,25001,02651,41.87020594694274,-70.01328429949477,250030.45,176107.63,45848
52855501-25ff-7c47-a43c-69b9299500c9,1938-06-07,,999-95-9998,S99976073,X21756958X,Mr.,Jan231,Miles206,Hahn503,,,D,white,nonhispanic,M,Marshfield  Massachusetts  US,471 Rowe Gate,Lowell,Massachusetts,Middlesex County,25017,01851,42.636411518953466,-71.29007012606566,67600.34,1196116.24,16625
6cf22f49-5496-7154-5388-2054821a9f5a,1954-08-28,2021-01-26,999-68-3968,S99941553,X82709827X,Mr.,Dominic463,Jeffrey461,Rowe323,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,554 Miller Walk,Wilmington,Massachusetts,Middlesex County,25017,01887,42.53439170366324,-71.13462698228612,515631.67,452958.28,82226
3e15088b-0ea5-8652-2f4c-99de7893cc17,1916-04-11,1984-12-10,999-42-6870,S99938852,X60382908X,Mr.,Eugenio846,Dewitt635,Donnelly343,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,891 Pfeffer Underpass,Belchertown,Massachusetts,Hampshire County,25015,01007,42.23402523074178,-72.35502834434608,13438.85,207963.99,8436
698d4df6-d75b-2f3f-4a63-b7f5ada143be,1992-03-21,,999-43-7953,S99965743,X49347542X,Mr.,Jed345,Rodney21,Metz686,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,900 Grimes Bay,Mashpee,Massachusetts,Barnstable County,,00000,41.610112663484244,-70.52437139868888,132637.45,18947.11,64421
b0672adc-d94b-c373-f092-be312b94f048,1950-12-05,,999-52-1066,S99982499,X8629824X,Mr.,Huey641,Claud279,Thompson596,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,390 Harvey Center Unit 69,Worcester,Massachusetts,Worcester County,25027,01604,42.251123383271505,-71.79344286169334,154080.97,83934.00,75694
62289394-1a7e-c02e-a017-10f09654458c,2016-04-09,,999-58-9738,,,,Synthia172,Nelle766,Predovic534,,,,black,nonhispanic,F,Bridgewater  Massachusetts  US,254 Glover Club,Easton,Massachusetts,Bristol County,,00000,42.055318352441965,-71.15786490944852,40438.84,3172.30,157851
72dfce44-c9fd-59fb-77cf-d7030af3626e,1975-12-10,,999-46-3188,S99982917,X56179306X,Mrs.,Cheyenne169,,Heaney114,,O'Reilly797,M,white,nonhispanic,F,Nantucket  Massachusetts  US,776 Kassulke Lane Suite 98,Pepperell,Massachusetts,Middlesex County,25017,01463,42.715278571227344,-71.57362934009528,14888.36,567799.63,5425
3af76bf1-9674-4742-d85c-55ce667a65f1,2018-09-28,,999-36-7826,,,,Cheryle584,Cayla360,Purdy2,,,,white,hispanic,F,Salem  Massachusetts  US,491 Cartwright Highlands,Boston,Massachusetts,Suffolk County,25025,02199,42.35761721643711,-71.08381664879548,21235.17,2072.83,468461
